id;gemeentecode;gemeente;plaats;naam;x;y
0074::SB20;0074;Heerenveen;Heerenveen;Kantine VV Heerenveen;192465;552205
0074::SB21;0074;Heerenveen;Heerenveen;Oranjewoud Wonen;192511;550557
0074::SB22;0074;Heerenveen;Akkrum;Obs Akkrum;185902;562636
0074::SB23;0074;Heerenveen;Akkrum;Leppehiem Mienskipssintrum;185039;562808
0074::SB24;0074;Heerenveen;Akkrum;Lantearne;184946;562555
0074::SB25;0074;Heerenveen;Aldeboarn;It Andringahûs;188965;562379
0074::SB26;0074;Heerenveen;Haskerdijken;It Deelshûs;188075;556427
0074::SB27;0074;Heerenveen;Jubbega;De Kompenije;204595;557596
0074::SB28;0074;Heerenveen;Jubbega;De Kompenije;204595;557596
0074::SB29;0074;Heerenveen;Jubbega;Dorpshuis it Pipegaeltsje;205830;555808
0074::SB3;0074;Heerenveen;Heerenveen;Woonzorgcentrum Mariënbosch;190737;552947
0074::SB30;0074;Heerenveen;Jubbega;Pannenkoekboerderij De Koppenjan;203330;554144
0074::SB31;0074;Heerenveen;De Knipe;De Barte;194763;553557
0074::SB32;0074;Heerenveen;Mildam;Gymzaal OBS de Tjongerschool;196520;550255
0074::SB33;0074;Heerenveen;Nieuwehorne;Dorpshuis de Kiekenhof;200474;551790
0074::SB34;0074;Heerenveen;Nieuwehorne;Dorpshuis de Kiekenhof;200474;551790
0074::SB35;0074;Heerenveen;Oudeschoot;MFA Skoatterhûs;193262;549889
0074::SB36;0074;Heerenveen;Tjalleberd;MFA Aengwirden;192487;557188
0074::SB4;0074;Heerenveen;Heerenveen;OBS van Maasdijkschool;190877;553470
0074::SB5;0074;Heerenveen;Heerenveen;Museum Heerenveen;191209;552687
0074::SB6;0074;Heerenveen;Heerenveen;Gymzaal OBS De Optimist;190184;552627
0074::SB7;0074;Heerenveen;Heerenveen;Gymzaal OBS De Optimist;190184;552627
0074::SB8;0074;Heerenveen;Heerenveen;Heerenhage;189938;552147
0074::SB9;0074;Heerenveen;Heerenveen;Wijkcentrum de As;190368;551860
0080::SB1;0080;Leeuwarden;;Stadhuis;182314;579574
0080::SB10;0080;Leeuwarden;Leeuwarden;Adventkerk;182752;580860
0080::SB11;0080;Leeuwarden;;Swettehiem;180401;580324
0080::SB12;0080;Leeuwarden;Leeuwarden;Piter Jelles !mpulse;180754;580102
0080::SB13;0080;Leeuwarden;Leeuwarden;WZC Sint Jozef;182636;580359
0080::SB14;0080;Leeuwarden;Leeuwarden;De Fontein;182736;580645
0080::SB15;0080;Leeuwarden;Leeuwarden;Autobedrijf Haaima;183430;580875
0080::SB16;0080;Leeuwarden;Leeuwarden;Autobedrijf Haaima;183430;580875
0080::SB17;0080;Leeuwarden;;Buurthuis Tjerk Hiddes;183058;580184
0080::SB18;0080;Leeuwarden;Leeuwarden;Buurthuis Oosthoek;183675;580235
0080::SB19;0080;Leeuwarden;Leeuwarden;Gymzaal Menno van Coehoorn;183166;579521
0080::SB2;0080;Leeuwarden;Leeuwarden;Vakgarage Dijkstra;181279;579454
0080::SB20;0080;Leeuwarden;Leeuwarden;Wijkgebouw Insulinde;184089;579818
0080::SB21;0080;Leeuwarden;Leeuwarden;Wijkcentrum Heechterp-Schieringen;184010;580335
0080::SB22;0080;Leeuwarden;Leeuwarden;MFC Camminghastins;185090;580618
0080::SB23;0080;Leeuwarden;Leeuwarden;Gymzaal IKC Trianova;185230;580980
0080::SB24;0080;Leeuwarden;Leeuwarden;De Schakel;185014;580530
0080::SB25;0080;Leeuwarden;Leeuwarden;Gymzaal Idzerdastins;185420;580419
0080::SB26;0080;Leeuwarden;Leeuwarden;Gymzaal Galamastins;185843;580104
0080::SB27;0080;Leeuwarden;Leeuwarden;Gymzaal Menno van Coehoorn;183161;579524
0080::SB28;0080;Leeuwarden;Leeuwarden;WZC Greunshiem;183883;578853
0080::SB29;0080;Leeuwarden;Leeuwarden;Wijkcentrum 't Knooppunt;183557;578869
0080::SB3;0080;Leeuwarden;Leeuwarden;Neushoorn;181933;579370
0080::SB30;0080;Leeuwarden;Leeuwarden;Kaatsclub Sonnenborgh;181373;580310
0080::SB31;0080;Leeuwarden;Leeuwarden;Husmaherne;183108;578498
0080::SB32;0080;Leeuwarden;Leeuwarden;Hollanderhuuske;181921;578692
0080::SB33;0080;Leeuwarden;Leeuwarden;Wijkgebouw Gerard Dou;182223;578400
0080::SB34;0080;Leeuwarden;Leeuwarden;Cultuurcentrum Leeuwarden;181567;578442
0080::SB35;0080;Leeuwarden;Leeuwarden;Wijkcentrum Nijlân;181364;577870
0080::SB36;0080;Leeuwarden;Leeuwarden;Nijlânstate;182090;577558
0080::SB37;0080;Leeuwarden;Leeuwarden;Leeuwarder Lyceum;182926;577772
0080::SB38;0080;Leeuwarden;Leeuwarden;Erasmus;182805;577750
0080::SB39;0080;Leeuwarden;Leeuwarden;Wijkcentrum Aldlân;184563;578169
0080::SB4;0080;Leeuwarden;Leeuwarden;Wijkgebouw De Toekomst;181164;579517
0080::SB40;0080;Leeuwarden;Leeuwarden;Wijkcentrum Aldlân;184563;578169
0080::SB41;0080;Leeuwarden;Lekkum;Lekkum | Dorpshuis De Weeme;183900;582254
0080::SB42;0080;Leeuwarden;Hempens;Hempens | Dorpshuis de Bining;185079;576996
0080::SB43;0080;Leeuwarden;Goutum;Goutum | Dorpshuis Ien en Mien;182941;576968
0080::SB44;0080;Leeuwarden;Wirdum;Wirdum | Dorpshuis de Golle;182963;573838
0080::SB45;0080;Leeuwarden;Wytgaard;Wytgaard | Parochiezaal RK Kerk;181457;572778
0080::SB46;0080;Leeuwarden;Leeuwarden;MFC Markant;185414;577416
0080::SB47;0080;Leeuwarden;Leeuwarden;Leonardo Oranje Hotel;182166;579010
0080::SB48;0080;Leeuwarden;Leeuwarden;Provinciehuis;182582;579477
0080::SB49;0080;Leeuwarden;Leeuwarden;MG Rehoboth;183188;579827
0080::SB5;0080;Leeuwarden;Leeuwarden;Pelikaankerk;181627;579927
0080::SB50;0080;Leeuwarden;Leeuwarden;MFC Camminghastins;185090;580618
0080::SB51;0080;Leeuwarden;Leeuwarden;Het Buiten-Land Pitch & Putt;186210;577551
0080::SB52;0080;Leeuwarden;Goutum;Goutum | Dorpshuis Ien en Mien;182941;576968
0080::SB53;0080;Leeuwarden;Leeuwarden;De DOAS;181687;578302
0080::SB54;0080;Leeuwarden;Leeuwarden;Provinciehuis;182582;579477
0080::SB55;0080;Leeuwarden;Leeuwarden;NHL Stenden Hogeschool;182511;580676
0080::SB56;0080;Leeuwarden;Leeuwarden;IKC de Pionier;182155;575982
0080::SB57;0080;Leeuwarden;Leeuwarden;Wijkcentrum 't Knooppunt;183561;578858
0080::SB58;0080;Leeuwarden;Leeuwarden;Hotel Van der Valk;182616;575087
0080::SB59;0080;Leeuwarden;Grou;Grou | Sporthal de Twine;184394;567198
0080::SB6;0080;Leeuwarden;Leeuwarden;MFC Westenkwartier;180974;580188
0080::SB60;0080;Leeuwarden;Leeuwarden;Bethelkerk;182829;578553
0080::SB61;0080;Leeuwarden;Grou;Grou | Sporthal de Twine;184394;567198
0080::SB62;0080;Leeuwarden;Grou;Grou | Hotel Oostergoo;185238;567918
0080::SB63;0080;Leeuwarden;Grou;Grou | Friesma State;184992;567327
0080::SB64;0080;Leeuwarden;Warten;Warten | Gereformeerde kerk;189209;573893
0080::SB65;0080;Leeuwarden;Wergea;Wergea | IBS de Twamêster;185728;573763
0080::SB66;0080;Leeuwarden;Reduzum;Reduzum | Gymzaal Trije Doarpen Skoalle;181539;570246
0080::SB67;0080;Leeuwarden;Jirnsum;Jirnsum | MFC It Kattehûs;182187;565525
0080::SB68;0080;Leeuwarden;Stiens;Stiens | Skilhiem;179452;586434
0080::SB69;0080;Leeuwarden;Stiens;Stiens | Nije Skalm;179783;586096
0080::SB7;0080;Leeuwarden;Leeuwarden;NHL Stenden Hogeschool;182511;580676
0080::SB70;0080;Leeuwarden;Koarnjum;Koarnjum | De Bining;181256;584232
0080::SB71;0080;Leeuwarden;Hijum;Hijum | Dorpshuis de Kampioen;180198;589603
0080::SB72;0080;Leeuwarden;Britsum;Britsum | Dorpshuis Britsenburgh;181228;585233
0080::SB73;0080;Leeuwarden;Stiens;Stiens | De Hege Stins;180341;585697
0080::SB74;0080;Leeuwarden;Stiens;Stiens | Sportcentrum It Gryn;180542;586209
0080::SB75;0080;Leeuwarden;;Swettehiem;180401;580324
0080::SB76;0080;Leeuwarden;Stiens;Stiens | Sportcentrum It Gryn;180542;586209
0080::SB77;0080;Leeuwarden;Alde Leie;Alde Leie | Us Gebou;177803;589208
0080::SB78;0080;Leeuwarden;Mantgum;Mantgum | MFC De Wjukken;177488;571492
0080::SB79;0080;Leeuwarden;Baard;Baard | De Greidefûgel;173945;572833
0080::SB8;0080;Leeuwarden;Leeuwarden;Wijkcentrum Bilgaard;181977;581104
0080::SB80;0080;Leeuwarden;Weidum;Weidum | Dorpshuis;178644;573264
0080::SB81;0080;Leeuwarden;Leeuwarden;Dominicuskerk;181639;579694
0080::SB9;0080;Leeuwarden;Leeuwarden;Wijkcentrum Bilgaard;181977;581104
0085::SB1;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, Gemeentehuis;215883;556792
0085::SB10;0085;Ooststellingwerf;Appelscha;Appelscha, Sporthal de Steegdenhal;219264;552482
0085::SB11;0085;Ooststellingwerf;Appelscha;Appelscha, Dorpskamer;220232;552128
0085::SB12;0085;Ooststellingwerf;Haulerwijk;Haulerwijk, Sportcentrum;218249;564905
0085::SB13;0085;Ooststellingwerf;Haulerwijk;Haulerwijk, Sportcentrum;218249;564905
0085::SB14;0085;Ooststellingwerf;Haulerwijk;Haulerwijk, Sinnehiem;218518;564438
0085::SB15;0085;Ooststellingwerf;Donkerbroek;Donkerbroek, Verenigingsgebouw Pro Rege;212495;559389
0085::SB16;0085;Ooststellingwerf;Donkerbroek;Donkerbroek, Dorpshuis Oan 'e Feart;211935;559110
0085::SB17;0085;Ooststellingwerf;Oldeberkoop;Oldeberkoop, MFA MeJander;204647;550613
0085::SB18;0085;Ooststellingwerf;Makkinga;Makkinga, Dorpshuis Grietenijhûs;210861;555199
0085::SB19;0085;Ooststellingwerf;Waskemeer;Waskemeer, MFC;214587;563524
0085::SB2;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, Gemeentehuis;215883;556792
0085::SB20;0085;Ooststellingwerf;Elsloo;Elsloo, Zaal 't Anker;212318;550696
0085::SB21;0085;Ooststellingwerf;Haule;Haule, Dorpshuis De Mande;216657;561496
0085::SB22;0085;Ooststellingwerf;Fochteloo;Fochteloo, Dorpshuis Et Legien;218789;555916
0085::SB23;0085;Ooststellingwerf;Ravenswoud;Ravenswoud, Dorpshuis De Wyken;221904;553703
0085::SB24;0085;Ooststellingwerf;Langedijke;Langedijke, Dorpshuis Oons Dörpshuus;215613;553468
0085::SB25;0085;Ooststellingwerf;Nijeberkoop;Nijeberkoop, Dorpskantine;208601;552528
0085::SB3;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, Stellinghaven;216067;556409
0085::SB4;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, Het Anker;215276;556167
0085::SB5;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, De Miente;215791;555708
0085::SB6;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, Bibliotheek;215464;556521
0085::SB7;0085;Ooststellingwerf;Oosterwolde;Oosterwolde, Brede School / MFS-Zuid;215726;555621
0085::SB8;0085;Ooststellingwerf;Appelscha;Appelscha, De Schutse;220262;552247
0085::SB9;0085;Ooststellingwerf;Appelscha;Appelscha, De Schutse;220262;552247
0086::SB1;0086;Opsterland;Beetsterzwaag;Beetsterzwaag, Lycklamahûs;201411;563811
0086::SB10;0086;Opsterland;Lippenhuizen;Lippenhuizen, MFA It Kobunderhús;202525;558965
0086::SB11;0086;Opsterland;Nij Beets;Nij Beets, Dorpshuis 't Trefpunt;196181;565097
0086::SB12;0086;Opsterland;Siegerswoude;Siegerswoude, Dorpshuis De Uthôf;212404;568683
0086::SB13;0086;Opsterland;Terwispel;Terwispel, Us Doarpshûs;199383;559443
0086::SB14;0086;Opsterland;Tijnje;Tijnje, MFA De Tynje;195735;560203
0086::SB15;0086;Opsterland;Ureterp;Ureterp, Geref. kerk Mounestrjitte;207369;568052
0086::SB16;0086;Opsterland;Ureterp;Ureterp, Zorgcentrum De Lijte;207612;567741
0086::SB17;0086;Opsterland;Wijnjewoude;Wijnjewoude, MFC de Swingel;209698;563537
0086::SB18;0086;Opsterland;Gorredijk;Gorredijk, Ontmoetingskerk;200577;557698
0086::SB19;0086;Opsterland;Ureterp;Ureterp, MFC De Wier;207289;567624
0086::SB2;0086;Opsterland;Beetsterzwaag;Beetsterzwaag, Dorpshuis De Buorskip;201526;564079
0086::SB3;0086;Opsterland;Bakkeveen;Bakkeveen, Dúnhoeke;213818;566417
0086::SB4;0086;Opsterland;Frieschepalen;Frieschepalen, Dorpshuis De Dobber;209721;569537
0086::SB5;0086;Opsterland;Gorredijk;Gorredijk, Zorgcentrum De Miente;200304;557011
0086::SB6;0086;Opsterland;Gorredijk;Gorredijk, De Skâns;200394;557713
0086::SB7;0086;Opsterland;Gorredijk;Gorredijk, R.K.-kerk;200940;557384
0086::SB8;0086;Opsterland;Hemrik;Hemrik, MFC De Bining;205150;560962
0086::SB9;0086;Opsterland;Langezwaag;Langezwaag, Dorpshuis;196139;555308
0088::SB1;0088;Schiermonnikoog;Schiermonnikoog;Gemeentehuis;206400;610578
0090::SB001;0090;Smallingerland;Drachten;Schouwburg De Lawei;202522;568649
0090::SB002;0090;Smallingerland;Drachten;Wijkcentrum De Utwyk;202050;569949
0090::SB003;0090;Smallingerland;Drachten;Fonteinkerk;201899;569889
0090::SB004;0090;Smallingerland;Drachten;Renault Drachten ABD;201284;570845
0090::SB005;0090;Smallingerland;Drachten;Kerk de Oase;202469;570459
0090::SB006;0090;Smallingerland;Drachten;Wijkcentrum De Kouwe;203046;569892
0090::SB007;0090;Smallingerland;Drachten;Kerk Eben Haëzer;202700;569368
0090::SB008;0090;Smallingerland;Drachten;Buurthuis Us Stekje;203861;569567
0090::SB009;0090;Smallingerland;Drachten;Brede School De Wiken;203389;569341
0090::SB010;0090;Smallingerland;Drachten;Firda Splitting Gebouw D1;203674;568889
0090::SB011;0090;Smallingerland;Drachten;Firda Splitting Gebouw D2;203674;568889
0090::SB012;0090;Smallingerland;Drachten;Verzorgingscentrum Rispinge;202885;568658
0090::SB013;0090;Smallingerland;Drachten;Verzorgingscentrum De Warrenhove;202857;568113
0090::SB014;0090;Smallingerland;Drachten;Buurthuis De Skûle;202143;568166
0090::SB015;0090;Smallingerland;Drachten;Brede School De Drait 1;200903;568250
0090::SB016;0090;Smallingerland;Drachten;Brede School De Drait 2;200903;568250
0090::SB017;0090;Smallingerland;Drachten;Jongerencentrum Place to Be;201410;568780
0090::SB018;0090;Smallingerland;Drachten;Wijkcentrum De Skammel;199729;567696
0090::SB019;0090;Smallingerland;Drachten;Basisschool 't Tweespan;199756;567645
0090::SB020;0090;Smallingerland;Boornbergum;Dorpshuis 't Bynt;199132;566374
0090::SB021;0090;Smallingerland;Drachtstercompagnie;Lokaliteit De Nije Kompe;205329;572179
0090::SB022;0090;Smallingerland;Houtigehage;Dorpshuis De Huchte;205661;574318
0090::SB023;0090;Smallingerland;Nijega;Dorpshuis Op 'e Jister;197708;572912
0090::SB024;0090;Smallingerland;Opeinde;Dorpshuis De Wringe;200189;572061
0090::SB025;0090;Smallingerland;Oudega;MFC De Gearrin;195672;571221
0090::SB026;0090;Smallingerland;Rottevalle;Dorpshuis It Werflân;203058;573493
0090::SB027;0090;Smallingerland;Drachten;Voetbalclub Drachtster Boys;199499;568559
0090::SB028;0090;Smallingerland;Drachten;Kinderboerderij de Naturij;200845;567621
0090::SB029;0090;Smallingerland;De Tike;Dorpshuis De Tike;198412;574179
0090::SB030;0090;Smallingerland;De Veenhoop;Restaurant It Polderhûs;192817;567912
0090::SB031;0090;Smallingerland;Drachten;Samen Kansrijk onderwijs;201657;571880
0090::SB032;0090;Smallingerland;Drachten;Kerk De Arke;201037;568393
0090::SB033;0090;Smallingerland;Drachten;MOS De Buren;202641;568818
0090::SB034;0090;Smallingerland;Drachten;OBS De Bolder;201692;570612
0090::SB035;0090;Smallingerland;Drachten;OSG Singelland;202812;569794
0093::SB1;0093;Terschelling;West-Terschelling;Westerkerk;143518;596881
0093::SB2;0093;Terschelling;West-Terschelling;Gemeentehuis;143691;597574
0093::SB3;0093;Terschelling;Midsland;Katholieke kerk Midsland;148205;599399
0093::SB4;0093;Terschelling;Hoorn;Dorpshuis de Stoek;152076;601164
0096::SB1;0096;Vlieland;Vlieland;De Vliestroom;134149;590190
0098::SB1;0098;Weststellingwerf;Wolvega;Gemeentehuis, Wolvega;196669;543414
0098::SB10;0098;Weststellingwerf;Oldeholtpade;Kerkelijk centrum Ter Holten, Oldeholtpade;199682;545521
0098::SB11;0098;Weststellingwerf;Nijeholtpade;MFC de Nije Stienze, Nijeholtpade;201631;547425
0098::SB12;0098;Weststellingwerf;Boijl;Dorpshuis De Tille, Boijl;209643;547272
0098::SB13;0098;Weststellingwerf;Noordwolde;Openbare Bibliotheek, Noordwolde;205857;545197
0098::SB14;0098;Weststellingwerf;Zandhuizen;Clubgebouw voetbalvereniging Zandhuizen;206466;547444
0098::SB15;0098;Weststellingwerf;Noordwolde;Openbare Basisschool (OBS) de Velden;206013;543333
0098::SB16;0098;Weststellingwerf;Oldetrijne;Dorpscentrum Sonnega-Oldetrijne, Sonnega;192632;541812
0098::SB17;0098;Weststellingwerf;Noordwolde;Krommestede, Noordwolde;205476;545191
0098::SB18;0098;Weststellingwerf;De Hoeve;Dorpshuis ’t Hokkien, De Hoeve;201968;544751
0098::SB19;0098;Weststellingwerf;Steggerda;Gebouw Het Anker, Steggerda;201605;541547
0098::SB2;0098;Weststellingwerf;Wolvega;LindeStede, Wolvega;196765;543053
0098::SB20;0098;Weststellingwerf;De Blesse;Dorpshuis 't Centrum, De Blesse;199001;539895
0098::SB21;0098;Weststellingwerf;Oosterstreek;Dorpshuis, Oosterstreek;207573;546134
0098::SB23;0098;Weststellingwerf;Wolvega;Sportcentrum De Steense I, Wolvega;196642;543907
0098::SB24;0098;Weststellingwerf;Wolvega;Sportcentrum De Steense II, Wolvega;196645;543899
0098::SB3;0098;Weststellingwerf;Wolvega;Lenna, Wolvega;196736;542722
0098::SB34;0098;Weststellingwerf;Wolvega;Mobiel stembureau;196857;543176
0098::SB4;0098;Weststellingwerf;Wolvega;Sickenga-Oord, Wolvega;196205;543723
0098::SB5;0098;Weststellingwerf;Wolvega;Clubgebouw Het Wolvennest, Wolvega;195273;543063
0098::SB6;0098;Weststellingwerf;Wolvega;gymlokaal De Heidepolle, Wolvega;195622;542684
0098::SB7;0098;Weststellingwerf;Munnekeburen;'t Polderhuus, Munnekeburen;188034;539633
0098::SB8;0098;Weststellingwerf;Oldelamer;Dorpshuis 't Griffioentje, Oldelamer;191686;542967
0098::SB9;0098;Weststellingwerf;Ter Idzard;Dorpshuis De Bult, Ter Idzard;198315;546401
0106::SB1;0106;Assen;Assen;Stadhuis;234083;557053
0106::SB10;0106;Assen;Assen;Kinderdagverblijf De Kabouters (Rode Kruisgebouw);232208;557219
0106::SB11;0106;Assen;Assen;Interzorg De Wijde Blik;232911;557436
0106::SB12;0106;Assen;Assen;Maria in Campisschool;233414;558057
0106::SB13;0106;Assen;Assen;Sporthal De Timp;233832;557971
0106::SB14;0106;Assen;Assen;De Componist;233935;558584
0106::SB15;0106;Assen;Assen;Buurthuis de Zonnereep;234847;555979
0106::SB16;0106;Assen;Assen;De Schulp;234703;557013
0106::SB17;0106;Assen;Assen;Sportpark Asser Boys;235967;557566
0106::SB18;0106;Assen;Assen;Vrijeschool De Es;235021;556555
0106::SB19;0106;Assen;Assen;Adventskerk;234441;555860
0106::SB2;0106;Assen;Assen;RTV Drenthe;233607;556532
0106::SB20;0106;Assen;Assen;de MaasStee;232769;558357
0106::SB21;0106;Assen;Assen;MFA Pittelo;232562;558602
0106::SB22;0106;Assen;Assen;ISK dr. Nassau;232279;558042
0106::SB23;0106;Assen;Assen;Provinciehuis Drenthe;232339;556027
0106::SB24;0106;Assen;Assen;MFA Het Schakelveld;231695;556218
0106::SB25;0106;Assen;Assen;Vincent van Gogh, Salland;232150;555889
0106::SB26;0106;Assen;Assen;Pastoraal Centrum De Duif;234305;554895
0106::SB27;0106;Assen;Assen;Het Noorderlicht;233877;559510
0106::SB28;0106;Assen;Assen;'t Markehuus;233877;559540
0106::SB29;0106;Assen;Assen;IJsvereniging Peelo;234239;559570
0106::SB3;0106;Assen;Assen;De Nieuwe Kolk;233665;557041
0106::SB31;0106;Assen;Assen;Wijkcentrum De Dissel;235480;559749
0106::SB32;0106;Assen;Assen;Korfbal- en tennisvereniging AVO;234494;559544
0106::SB33;0106;Assen;Assen;Plaza Sportz Assen;235600;558874
0106::SB34;0106;Assen;Assen;De Opstandingskerk;235494;559579
0106::SB35;0106;Assen;Assen;GBS de Driesprong;235069;559309
0106::SB36;0106;Assen;Assen;OBS De Marskramer;235411;559748
0106::SB37;0106;Assen;Assen;MFA Kloosterveste I;230662;557635
0106::SB38;0106;Assen;Assen;MFA Kloosterveste II;230662;557635
0106::SB39;0106;Assen;Assen;IJsvereniging Kloosterveen;231273;557516
0106::SB4;0106;Assen;Assen;Wilhelmina Ziekenhuis;234085;555818
0106::SB40;0106;Assen;Assen;Het Lichtpunt;230002;558086
0106::SB41;0106;Assen;Assen;GBS De Parel;230029;557918
0106::SB42;0106;Assen;Assen;Sporthal Kloosterveste;230602;557571
0106::SB43;0106;Assen;Assen;Eetcafé De Haven van Kloosterveen;230573;557171
0106::SB44;0106;Assen;Loon;Sportcomplex Marsdiek;236673;558917
0106::SB5;0106;Assen;Assen;Anholt;234302;557238
0106::SB6;0106;Assen;Assen;WPDA;234183;557073
0106::SB7;0106;Assen;Assen;De Valkenhof;233513;558894
0106::SB8;0106;Assen;Assen;De Vijverhof;235388;556302
0106::SB9;0106;Assen;Assen;Molukse kerk Pniël;232627;557966
0109::SB001;0109;Coevorden;Coevorden;Gemeentehuis Coevorden;246592;520199
0109::SB002;0109;Coevorden;Coevorden;Paul Kruger School;246353;520474
0109::SB003;0109;Coevorden;Coevorden;Germanicus Kantine;246934;519978
0109::SB004;0109;Coevorden;Coevorden;Zaal de Loo;246490;521430
0109::SB005;0109;Coevorden;Coevorden;BSV Tuindorp;246597;521510
0109::SB006;0109;Coevorden;Coevorden;Drostenhal;247555;520403
0109::SB007;0109;Coevorden;Coevorden;Ravelijn Verbindt;246672;521058
0109::SB008;0109;Coevorden;Coevorden;De Schalm - Steenwijksmoer;243603;520971
0109::SB009;0109;Coevorden;Dalerpeel;Het Spectrum - Dalerpeel;241171;522104
0109::SB010;0109;Coevorden;Dalen;De Spinde - Dalen;247588;524467
0109::SB011;0109;Coevorden;Dalerveen;Dorpshuis Boerhoorn - Dalerveen;251036;524430
0109::SB012;0109;Coevorden;Dalen;De Baander - Dalen;247516;524275
0109::SB013;0109;Coevorden;Wachtum;De Kom - Wachtum;247154;527163
0109::SB014;0109;Coevorden;Oosterhesselen;Dorpshuis de Hesselerhof - Oosterhesselen;245042;531203
0109::SB015;0109;Coevorden;Gees;Het Pluspunt - Gees;242774;529109
0109::SB016;0109;Coevorden;Geesbrug;De Tiphof - Geesbrug;239013;527334
0109::SB017;0109;Coevorden;Sleen;MFC De Brink - Sleen;250621;532929
0109::SB018;0109;Coevorden;Noord-Sleen;Zalencentrum Wielens - Noord-Sleen;250322;534923
